Sample_ID,Sample_Name2,Description,date,plot,sample_nc,filt045_ml,filt022_ml,Prok_dada2_input,Prok_dada2_prop,Prok_STD_all,Prok_NonSTD_all,Prok_STD_prop,Prok_STD_r2,Prok_STD_coef,Prok_dna_copy_sum,Fungi_dada2_input,Fungi_dada2_prop,Fungi_STD_all,Fungi_NonSTD_all,Fungi_STD_prop,Fungi_STD_r2,Fungi_STD_coef,Fungi_dna_copy_sum,Inv_dada2_input,Inv_dada2_prop,Inv_STD_all,Inv_NonSTD_all,Inv_STD_prop,Inv_STD_r2,Inv_STD_coef,Inv_dna_copy_sum,Euk_dada2_input,Euk_dada2_prop,Euk_STD_all,Euk_NonSTD_all,Euk_STD_prop,Euk_STD_r2,Euk_STD_coef,Euk_dna_copy_sum
S474,S474,P4-8_20,2017/08/20,4,sample,100,30,8100,0.631234568,1480,3633,0.289458244,0.984991168,0.008383019,1444586.991,14031,0.821680564,6945,4584,0.602393963,0.95660153,10.08009434,1515.858829,20011,0.955724352,2479,16646,0.129620915,0.829675148,6.413546566,2595.443851,9286,0.99138488,1628,7578,0.176841191,0.98618559,0.091377234,276436.4692
S475,S475,P4-8_21,2017/08/21,4,sample,100,30,14079,0.699836636,3031,6822,0.307622044,0.982335522,0.017125283,1327861.267,18061,0.858645701,12348,3160,0.796234202,0.99381094,16.89471698,623.4690611,19499,0.925483358,11158,6888,0.618308766,0.921913415,29.77300094,231.3505452,15619,0.993277419,5186,10328,0.334278716,0.987117649,0.290664158,118441.3892
S476,S476,P4-8_22,2017/08/22,4,sample,100,30,12585,0.747556615,2059,7349,0.218856293,0.990528978,0.011559623,2119157.989,19139,0.845916715,9809,6381,0.60586782,0.996899402,12.80084906,1661.608531,15651,0.938342598,6386,8300,0.434835898,0.890530148,16.58457197,500.4651321,10428,0.992999616,4122,6233,0.398068566,0.983369042,0.234445908,88620.29993
S477,S477,P4-8_23,2017/08/23,4,sample,100,30,10603,0.849665189,1487,7522,0.165057165,0.983557021,0.008484151,2955314.386,26360,0.880842185,8422,14797,0.362720186,0.988895115,11.78339623,4185.833387,13001,0.945927236,3598,8700,0.292567897,0.866148721,9.481937912,917.5339557,13916,0.995257258,1259,12591,0.090902527,0.994052895,0.069087488,607490.6046
S478,S478,P4-8_24,2017/08/24,4,sample,100,30,17232,0.855211235,4175,10562,0.283300536,0.987763677,0.023600377,1491784.056,21028,0.889433137,15330,3373,0.819654601,0.986226345,19.98415094,562.6125105,13265,0.945043347,7271,5265,0.580009572,0.867720851,18.30620884,287.6073383,25761,0.995807616,5724,19929,0.223131797,0.99390411,0.315341486,210660.5153
S479,S479,P4-8_25,2017/08/25,4,sample,100,30,13449,0.723845639,2502,7233,0.257010786,0.987566565,0.014184906,1699694.068,29654,0.864099278,15220,10404,0.593974399,0.969830705,21.32141509,1626.533691,15456,0.932647516,5191,9224,0.360110995,0.757816737,12.77535278,722.015287,19221,0.996982467,1382,17781,0.072118144,0.991958505,0.077010348,769636.8278
S480,S480,P4-8_26,2017/08/26,4,sample,100,30,8457,0.035591817,169,132,0.561461794,0.909718939,0.001058491,415686.2745,9208,0.393679409,3052,573,0.841931034,0.996432749,4.063396226,470.0501486,6822,0.94239226,266,6163,0.041375019,0.855460544,0.704139229,8752.530394,10125,0.952395062,1528,8115,0.158456912,0.994072854,0.082178739,329160.5614
S481,S481,P4-8_27,2017/08/27,4,sample,100,30,7530,0.635856574,2499,2289,0.521929825,0.975943943,0.014609057,522278.7622,24774,0.892669734,20266,1849,0.916391589,0.98225817,28.37641509,217.1991533,17699,0.983275891,869,16534,0.049933919,0.836728183,2.347601129,7042.934081,33754,0.99588197,5746,27869,0.170935594,0.993503392,0.31143556,298285.3555
S482,S482,P4-8_28,2017/08/28,4,sample,100,30,3307,0.412458422,778,586,0.570381232,0.968747491,0.004604528,424220.0732,11814,0.748434061,6288,2554,0.711151323,0.980104342,9.103584906,935.1627322,16837,0.975233118,2730,13690,0.166260658,0.891659476,7.141580433,1916.942633,12057,0.988886124,1992,9931,0.167072046,0.992665255,0.1025381,322839.3487
S483,S483,P4-8_29,2017/08/29,4,sample,100,30,9795,0.813169985,2878,5087,0.361330822,0.990049693,0.01623283,1044590.898,23244,0.893133712,15630,5130,0.752890173,0.997529207,20.44481132,836.3980343,16801,0.977025177,2495,13920,0.151995126,0.91118179,7.00752587,1986.435763,NA,NA,0,0,NA,NA,0,330171.48
S484,S484,P4-8_30,2017/08/30,4,sample,100,30,9272,0.705349439,1761,4779,0.269266055,0.978053698,0.010253585,1553602.974,28026,0.901412974,21612,3651,0.855480347,0.994885544,29.72320755,409.4443704,13948,0.979208489,1910,11748,0.13984478,0.926315894,5.165663217,2274.248147,23752,0.995074099,3589,20046,0.151851068,0.993585623,0.197983067,337503.6112
S485,S485,P4-8_31,2017/08/31,4,sample,100,30,8558,0.723884085,1773,4422,0.286198547,0.978574043,0.010362264,1422469.046,17579,0.899254793,12381,3427,0.783211032,0.988452488,17.37622642,657.4116301,15552,0.973122428,2203,12931,0.145566275,0.940589109,5.617779868,2301.798985,17551,0.995156971,4664,12802,0.267033093,0.988012975,0.260555033,163778.5801
S486,S486,P4-9_1,2017/09/01,4,sample,100,30,13747,0.712446352,2176,7618,0.222176843,0.98638682,0.012370943,2052659.407,34546,0.889278064,24011,6710,0.781582631,0.996266605,31.55707547,708.7686781,20277,0.974996301,2159,17611,0.109205867,0.83106815,5.799341486,3036.72409,31833,0.991895203,5296,26279,0.167727633,0.994165255,0.291825024,300168.4558
S487,S487,P4-9_2,2017/09/02,4,sample,100,30,12903,0.669224211,2103,6532,0.243543717,0.982178793,0.011989057,1816100.637,23662,0.874566816,16708,3986,0.807383783,0.988670972,23.34028302,569.2590212,16456,0.981404959,1270,14880,0.078637771,0.961222352,3.368673565,4417.168868,23392,0.996409029,5627,17681,0.241419255,0.994091754,0.307672625,191556.4205
S488,S488,P4-9_3,2017/09/03,4,sample,100,30,10401,0.656186905,1858,4967,0.272234432,0.985168536,0.01062566,1558177.664,16042,0.850018701,11518,2118,0.844675858,0.940040896,17.0009434,415.2710726,9551,0.954245629,595,8519,0.065284178,0.970711109,1.653527752,5152.015133,18987,0.995786591,2676,16231,0.141534881,0.995037572,0.146722484,368746.0301
S489,S489,P4-9_4,2017/09/04,4,sample,100,30,16802,0.669622664,2578,8673,0.229135188,0.983933044,0.014854717,1946183.158,29998,0.892626175,24508,2269,0.915263099,0.99787791,32.43358491,233.1944913,20159,0.984820676,4260,15593,0.214577142,0.879178348,10.9957667,1418.091201,38886,0.997454097,7655,31132,0.19735994,0.996597877,0.417315146,248668.984
S490,S490,P4-9_5,2017/09/05,4,sample,100,30,7936,0.680695565,1254,4148,0.232136246,0.977115141,0.007110943,1944420.859,18008,0.876610395,12698,3088,0.804383631,0.948060297,18.81688679,547.026373,22512,0.974902274,3118,18829,0.142069531,0.929316314,8.314581373,2264.575828,19618,0.995310429,8195,11331,0.419696815,0.994047371,0.447134525,84471.22263
S491,S491,P4-9_6,2017/09/06,4,sample,100,30,16044,0.646160558,1362,9005,0.131378412,0.984317515,0.007808679,3844013.273,51336,0.829359514,17262,25314,0.405439684,0.997956211,22.32820755,3779.076302,23080,0.979116118,182,22416,0.00805381,0.95159464,0.514111007,43601.4785,47811,0.994854741,6021,41544,0.126584674,0.998506324,0.323520226,428041.2443
S492,S492,P4-9_7,2017/09/07,4,sample,100,30,19610,0.664915859,1670,11369,0.128077307,0.985980925,0.009529811,3976643.964,35420,0.846866177,18858,11138,0.628683825,0.999231206,25.24056604,1470.912602,17182,0.972936794,922,15795,0.055153437,0.902427247,2.52144873,6264.255867,21795,0.993484744,2533,19120,0.116981481,0.991630678,0.141365945,450839.3668
S493,S493,P4-9_8,2017/09/08,4,sample,100,30,15785,0.681089642,1494,9257,0.138963817,0.983860762,0.008543019,3611916.015,42129,0.872795462,21312,15458,0.579602937,0.991023959,29.4859434,1747.499341,17966,0.976900813,3248,14303,0.18506068,0.918178222,8.80611477,1624.212309,22599,0.994690031,5149,17330,0.229058232,0.99315263,0.284908749,202754.9765
S494,S494,P4-9_9,2017/09/09,4,sample,100,30,15274,0.857339269,2560,10535,0.195494464,0.969153894,0.015007547,2339933.786,43466,0.910872866,26959,12633,0.680920388,0.984796643,37.10981132,1134.740342,24099,0.985518071,1507,22243,0.063452632,0.931196413,4.316745061,5152.724955,26775,0.995182073,5669,20977,0.212752383,0.989830397,0.315228598,221817.8608
S495,S495,P4-9_10,2017/09/10,4,sample,50,30,15685,0.816385081,1734,11071,0.135415853,0.996628001,0.009457736,3901920.494,30938,0.865246622,13837,12932,0.516903881,0.991375743,18.60537736,2316.892898,16305,0.982766023,411,15613,0.025649026,0.847852333,1.038099718,30079.96194,29820,0.994835681,2647,27019,0.089226724,0.996384956,0.143890875,625914.1409
S496,S496,P4-9_11,2017/09/11,4,sample,50,20,11624,0.759377151,1592,7235,0.180355727,0.982840776,0.009146415,3955101.494,17969,0.88151817,12591,3249,0.794886364,0.996916872,16.97990566,956.7190964,4050,0.96962963,1199,2728,0.305322129,0.924275294,3.096519285,1761.978369,18308,0.994264802,5872,12331,0.322584189,0.995346393,0.322165569,191376.7513
S497,S497,P4-9_12,2017/09/12,4,sample,50,20,11354,0.608067641,1590,5314,0.230301275,0.985711725,0.00908717,2923902.662,81144,0.7768042,12152,50881,0.192787905,0.998400774,15.76235849,16140.03388,16513,0.961727124,4837,11044,0.304577797,0.920368585,12.69755409,1739.54762,28268,0.988927409,19458,8497,0.696047219,0.996551213,1.044116651,40689.89797
S498,S498,P4-9_13,2017/09/13,4,sample,50,20,7615,0.477084701,540,3093,0.14863749,0.9702415,0.003140755,4923975.73,19824,0.718926554,7337,6915,0.51480494,0.981775042,10.58688679,3265.832598,14516,0.963901901,4787,9205,0.342124071,0.856960138,12.48814675,1474.197922,13911,0.985694774,7046,6666,0.513856476,0.998856556,0.377992474,88176.35874
S499,S499,P4-9_14,2017/09/14,4,sample,50,20,16595,0.666706839,953,10111,0.086135213,0.9932449,0.00529283,9551600.599,21303,0.879453598,14610,4125,0.779823859,0.980439825,20.98783019,982.7123535,17793,0.961445512,1961,15146,0.114631437,0.88992072,5.339040452,5673.678683,20883,0.992912896,9860,10875,0.475524476,0.988348681,0.547322672,99347.24581
S500,S500,P4-9_15,2017/09/15,4,sample,50,20,18875,0.580821192,1637,9326,0.149320441,0.981357641,0.009446792,4936066.949,7657,0.84040747,5458,977,0.848174048,0.976276769,7.915943396,617.109011,13546,0.96877307,841,12282,0.064085956,0.904332673,2.257290687,10882.0721,18852,0.991671971,9980,8715,0.533832576,0.995778721,0.547601129,79574.3429
S501,S501,P4-9_16,2017/09/16,4,sample,50,20,16491,0.572857923,2065,7382,0.218587912,0.978133846,0.011937358,3091973.826,23398,0.865415848,12884,7365,0.636278335,0.997627881,17.04132075,2160.924058,11757,0.976694735,4150,7333,0.361403814,0.833095195,10.48005644,1399.419944,15632,0.992067554,7314,8194,0.471627547,0.98809892,0.406758231,100723.2229
S502,S502,P4-9_17,2017/09/17,4,sample,50,20,21616,0.597936714,2298,10627,0.177794971,0.991560702,0.012811321,4147503.682,28223,0.884526804,16873,8091,0.675893286,0.96595873,24.5709434,1646.456929,16303,0.982027848,3263,12747,0.203810119,0.937272113,8.605174036,2962.636188,23838,0.995301619,5357,18369,0.225786057,0.992372964,0.296229539,310046.7303
S503,S503,P4-9_18,2017/09/18,4,sample,50,20,10091,0.686453275,2881,4046,0.415908763,0.973686427,0.016642264,1215579.792,13149,0.762035136,7455,2565,0.744011976,0.990370237,10.09320755,1270.656522,14428,0.973731633,2899,11150,0.206349206,0.905954368,7.86406397,2835.683952,14380,0.99123783,5135,9119,0.360249754,0.997791545,0.278517404,163706.1075
S504,S504,P4-9_19,2017/09/19,4,sample,50,20,7946,0.531084823,1000,3220,0.236966825,0.955267447,0.005893208,2731958.763,5671,0.721918533,3641,453,0.889350269,0.981294176,5.186792453,436.6860677,6492,0.984596426,392,6000,0.061326658,0.930124867,1.215898401,9869.245648,8255,0.992610539,3523,4671,0.429948743,0.984724773,0.178999059,130475.546
S505,S505,P4-9_20,2017/09/20,4,sample,50,20,9816,0.770782396,1655,5911,0.218741739,0.985027594,0.00943283,3133205.985,12625,0.883089109,9806,1343,0.879540766,0.992524316,13.27320755,505.9063513,16363,0.968893235,3177,12677,0.200391069,0.979861286,8.981091251,2823.042244,22960,0.994599303,6645,16191,0.290987914,0.994814285,0.364216369,222271.7235
S506,S506,P4-9_21,2017/09/21,4,sample,50,20,7808,0.63960041,2386,2608,0.477773328,0.981534158,0.013730189,949732.0324,6896,0.845707657,5397,435,0.925411523,0.998970998,7.17490566,303.1398743,17636,0.961612611,13861,3098,0.817324135,0.861758995,36.17770461,171.2657026,12211,0.995168291,5623,6529,0.462722186,0.992900182,0.306575729,106482.6629
S507,S507,P4-9_22,2017/09/22,4,sample,50,20,14417,0.672539363,2194,7502,0.226278878,0.983292043,0.012550189,2988799.687,14370,0.884481559,11261,1449,0.885995279,0.99587613,14.77537736,490.3428064,13003,0.969237868,6477,6126,0.513925256,0.920497626,17.27271872,709.326667,14544,0.991130363,5099,9316,0.353728755,0.984587105,0.284953904,163465.0354
S514,S514,P5-5_24,2017/05/24,5,sample,200,30,4638,0.765200517,1077,2472,0.303465765,0.967363774,0.006261509,1315976.617,16554,0.388304941,3890,2538,0.605164904,0.990707009,5.223396226,1619.635891,17127,0.97495183,9354,7344,0.560186849,0.918348051,24.53480715,149.6649221,12236,0.994851259,1265,10908,0.103918508,0.998444119,0.065896519,551774.212
S515,S515,P5-5_25,2017/05/25,5,sample,200,30,8034,0.88399303,2057,5045,0.289636722,0.973188073,0.012021509,1398881.46,19704,0.660576533,9910,3106,0.761370621,0.980071012,14.15160377,731.6014142,18805,0.963307631,12511,5604,0.690643113,0.925586939,33.78156162,82.94465578,32084,0.996166313,2146,29815,0.067144332,0.99840686,0.114293509,869544.8609
S516,S516,P5-5_26,2017/05/26,5,sample,100,30,10883,0.897914178,6017,3755,0.615738846,0.990198303,0.033622264,372273.1643,14457,0.836273086,11308,782,0.935318445,0.997201312,14.56716981,178.9411876,14165,0.972820332,10885,2895,0.789912917,0.866195281,28.24026341,102.5132081,16277,0.996682435,2611,13612,0.160944338,0.998358618,0.138568203,327444.0477
S517,S517,P5-5_27,2017/05/27,5,sample,200,30,8804,0.883575647,4106,3673,0.527831341,0.982362556,0.023358491,524149.1653,9287,0.862280607,7477,531,0.933691309,0.994352239,10.41509434,169.9456522,14509,0.983113929,4645,9619,0.32564498,0.953838381,12.54515522,383.375089,13975,0.993703041,2341,11546,0.168574926,0.999227326,0.124137347,310032.9398
S518,S518,P5-5_28,2017/05/28,5,sample,25,30,11975,0.87223382,5230,5215,0.500718047,0.988637624,0.029518868,588888.8889,26361,0.815143583,17330,4158,0.806496649,0.988236326,24.12301887,574.5549542,15893,0.972944063,11593,3870,0.74972515,0.915258256,30.74336783,503.5232343,23649,0.995644636,1368,22178,0.05809904,0.999662057,0.072513641,1019486.348
S519,S519,P5-5_29,2017/05/29,5,sample,100,30,10282,0.892627893,3949,5229,0.430268032,0.989889823,0.022015094,791729.5166,6708,0.840339893,5400,237,0.95795636,0.99754851,7.325660377,107.8401071,14668,0.971775293,7453,6801,0.522870773,0.83092702,18.4798683,368.0221033,13560,0.99719764,9266,4256,0.685253661,0.992065558,0.500607714,28338.88945
S520,S520,P5-5_30,2017/05/30,5,sample,100,30,3203,0.620668124,698,1290,0.35110664,0.963572115,0.004091321,1051005.35,2760,0.676086957,1772,94,0.949624866,0.96552538,2.616415094,119.7567366,15361,0.971746631,10245,4682,0.686340189,0.879311051,26.90771402,174.0021466,4986,0.986361813,3880,1038,0.788938593,0.990263884,0.195832549,17668.15583
S521,S521,P5-5_31,2017/05/31,5,sample,100,30,13265,0.869204674,4112,7418,0.356634866,0.978800224,0.023586038,1048360.345,17524,0.887525679,14191,1362,0.91242847,0.990681529,19.24056604,235.9597941,20771,0.854123538,8875,8866,0.50025365,0.863811184,22.93838194,386.5137491,22461,0.995458795,14283,8076,0.638803167,0.997379476,0.743095014,36226.86129
S522,S522,P5-6_1,2017/06/01,5,sample,100,30,7037,0.068068779,155,324,0.323590814,0.952492886,0.000920755,1172950.82,8325,0.409369369,3296,112,0.96713615,0.97778408,4.658584906,80.13878482,26274,0.857311411,5994,16531,0.266104329,0.812459329,15.1650047,1090.075494,11478,0.883342046,2816,7323,0.277739422,0.999372669,0.147096896,165945.0385
S523,S523,P5-6_2,2017/06/02,5,sample,100,30,13712,0.884189032,3675,8449,0.303117783,0.987187933,0.020821132,1352632.183,16931,0.862618865,10098,4507,0.691407052,0.986962763,13.26943396,1132.1759,17384,0.900828348,2828,12832,0.180587484,0.787796384,7.413076199,1730.995292,32844,0.996011448,20602,12111,0.62978021,0.997284613,1.076824083,37489.87476
S524,S524,P5-6_3,2017/06/03,5,sample,100,30,14346,0.888331242,4975,7769,0.390379787,0.985375698,0.028067547,922655.1401,17689,0.817965968,7292,7177,0.503974013,0.956373879,10.29641509,2323.462401,16191,0.900809091,2589,11996,0.177511142,0.832282508,6.941015992,1728.277245,16459,0.994774895,13449,2924,0.821413302,0.992480612,0.717715898,13580.11811
S525,S525,P5-6_4,2017/06/04,5,sample,100,30,12333,0.872456012,3199,7561,0.297304833,0.969181752,0.018636604,1352356.558,23712,0.803517206,8950,10103,0.469742298,0.990653246,11.73481132,2869.80896,13239,0.803610545,7068,3571,0.664348153,0.880450563,18.63941675,191.583248,17223,0.995180863,13722,3418,0.800583431,0.996466269,0.726095955,15691.22271
S526,S526,P5-6_5,2017/06/05,5,sample,100,30,16551,0.827925805,2921,10782,0.213165,0.979980094,0.016784906,2141209.532,46269,0.807603363,8309,29058,0.222361977,0.974475923,10.81018868,8960.065626,23448,0.866001365,8792,11514,0.432975475,0.813162181,22.85569144,503.7694891,23641,0.987563978,16472,6875,0.705529618,0.991824795,0.874865475,26194.50341
S527,S527,P5-6_6,2017/06/06,5,sample,100,30,11957,0.86643807,2428,7932,0.234362934,0.976323768,0.014044151,1882634.28,25138,0.782162463,8125,11537,0.413233649,0.992896189,11.24075472,3421.181908,18070,0.833536248,4653,10409,0.308923118,0.760143195,11.29388523,921.6491745,18672,0.990841902,13308,5193,0.71931247,0.993708895,0.703710254,24598.19208
S528,S528,P5-6_7,2017/06/07,5,sample,100,30,10373,0.848163501,2921,5877,0.332007274,0.977297485,0.016688302,1173876.176,16918,0.847381487,9301,5035,0.648786272,0.995930932,12.53858491,1338.534887,11778,0.903803702,887,9758,0.083325505,0.79106321,2.254562559,4328.112326,14574,0.993138466,12151,2323,0.83950532,0.99144139,0.648158043,11946.67476
S529,S529,P5-6_8,2017/06/08,5,sample,100,30,12140,0.898187809,2320,8584,0.212765957,0.97514629,0.013389434,2137008.436,24253,0.829876716,8988,11139,0.446564317,0.993825518,12.30707547,3016.963704,18536,0.979823047,14446,3716,0.795396983,0.865454351,37.37055503,99.43657504,18573,0.993915899,12089,6371,0.654875406,0.995395935,0.629426152,33739.72719
S530,S530,P5-6_9,2017/06/09,5,sample,100,30,6296,0.686944091,1393,2932,0.322080925,0.9918023,0.007783774,1255603.497,13393,0.740088106,4045,5867,0.408091203,0.923204546,6.211792453,3148.312957,20220,0.978288823,6583,13198,0.332794095,0.770269776,16.76839135,787.0760962,6640,0.985542169,4408,2136,0.673594132,0.95643754,0.214677328,33166.05464
S531,S531,P5-6_10,2017/06/10,5,sample,100,30,13424,0.919472586,2477,9866,0.200680548,0.986340428,0.013906792,2364791.65,32244,0.813918869,9803,16441,0.373532998,0.995757352,13.13066038,4173.692088,22895,0.982572614,4186,18310,0.186077525,0.949121756,11.40253998,1605.782574,18549,0.992398512,7964,10444,0.432637983,0.994036612,0.426906867,81547.84098
S532,S532,P5-6_11,2017/06/11,5,sample,100,30,13046,0.912616894,2185,9721,0.183520914,0.980784091,0.012478113,2596813.54,26090,0.812610195,7818,13383,0.368756191,0.995553813,10.28867925,4335.833486,14199,0.979012607,1218,12683,0.087619596,0.878635163,3.185983067,3980.874893,14100,0.992695035,4889,9108,0.349289133,0.999828022,0.257777987,117775.7666
S533,S533,P5-6_12,2017/06/12,5,sample,100,30,10734,0.923700391,2873,7042,0.289762985,0.992003982,0.015991321,1467879.589,13254,0.852648257,7182,4119,0.635518981,0.994599579,9.402735849,1460.213306,16955,0.984547331,7425,9268,0.44479722,0.888124799,19.44637817,476.5926033,12446,0.99252772,8549,3804,0.692058609,0.998407311,0.445749765,28446.4536
S534,S534,P5-6_13,2017/06/13,5,sample,100,30,21408,0.927877429,5861,14003,0.295056383,0.98968629,0.032535094,1434655.95,15165,0.888031652,11587,1880,0.860399495,0.99817423,15.14037736,413.9042587,22145,0.984375706,4723,17076,0.216661315,0.81767701,12.53979304,1361.744962,21671,0.993862766,17889,3649,0.830578512,0.993691311,0.948577611,12822.7076
S535,S535,P5-6_14,2017/06/14,5,sample,100,30,16831,0.916701325,7039,8390,0.456218809,0.989541394,0.039013962,716837.3845,11282,0.867753944,8759,1031,0.894688458,0.995850079,11.73933962,292.7478697,17395,0.980741592,3099,13961,0.181652989,0.899678792,8.304233302,1681.190724,19084,0.99360721,14693,4269,0.774865521,0.995390062,0.774972719,18361.93669
S536,S536,P5-6_15,2017/06/15,5,sample,100,30,10851,0.805824348,2908,5836,0.332570906,0.982646195,0.016406792,1185687.781,10506,0.836284028,7278,1508,0.828363305,0.99423427,9.778490566,514.0534352,12871,0.981275736,4939,7691,0.391053048,0.923550831,13.22652869,581.4828803,10738,0.991804805,6120,4530,0.574647887,0.99644693,0.311236124,48516.21912
S537,S537,P5-6_16,2017/06/16,5,sample,100,30,17613,0.903310055,4717,11193,0.296480201,0.978914913,0.027301509,1366591.107,11721,0.893012542,9293,1174,0.887837967,0.993855391,12.43377358,314.7341639,29413,0.980314827,16708,12126,0.57945481,0.857819782,43.83800564,276.6092988,28162,0.994389603,8830,19174,0.315312098,0.98834188,0.474944497,134570.1104
S538,S538,P5-6_17,2017/06/17,5,sample,100,30,11162,0.867317685,4256,5425,0.439624006,0.986480555,0.023984151,753970.127,5573,0.867037502,4671,161,0.966680464,0.988716223,6.379716981,84.12076402,17410,0.982366456,11396,5707,0.666315851,0.927208733,29.52492944,193.2942807,14956,0.994918427,7448,7432,0.500537634,0.995327883,0.397830668,62271.0498
S539,S539,P5-6_18,2017/06/18,5,sample,100,30,18644,0.921851534,5190,11997,0.301972421,0.986143654,0.029284151,1365585.093,8477,0.898902914,6849,771,0.898818898,0.99439651,9.192830189,279.5656993,25897,0.98416805,14772,10715,0.579589595,0.878376676,37.64553151,284.6287346,24858,0.994287553,5212,19504,0.210875546,0.971850139,0.291473189,223050.8183
S540,S540,P5-6_19,2017/06/19,5,sample,100,30,17056,0.917976079,3197,12460,0.204189819,0.988174496,0.017983774,2309489.337,10904,0.900128393,8888,927,0.905552725,0.983672831,12.2754717,251.7214879,6519,0.981745667,4977,1423,0.77765625,0.867063723,13.19755409,107.8230095,22371,0.995127621,2827,19435,0.126987692,0.994684984,0.15111571,428700.1876
S541,S541,P5-6_20,2017/06/20,5,sample,100,30,16139,0.94522585,2763,12492,0.181120944,0.990141882,0.01545434,2694388.826,8624,0.90804731,7010,821,0.895160261,0.990921844,9.693301887,282.3255376,686,0.915451895,324,304,0.515923567,0.88447539,0.875070555,347.400559,21932,0.995987598,4175,17669,0.191127999,0.997377826,0.224348071,262523.6146
S542,S542,P5-6_21,2017/06/21,5,sample,100,30,22418,0.940806495,5398,15693,0.255938552,0.986824325,0.030238868,1729892.803,17873,0.896771667,11815,4213,0.737147492,0.991677302,15.70311321,894.3024958,372,0.935483871,167,181,0.479885057,0.963294584,0.452963311,399.5908619,25435,0.994849617,6180,19124,0.244230161,0.990925281,0.335288805,190124.6497
S543,S543,P5-6_22,2017/06/22,5,sample,100,30,19180,0.939624609,5360,12662,0.297414271,0.988501485,0.030158491,1399495.329,11666,0.872964169,7903,2281,0.77602121,0.974243517,11.59339623,655.8331299,1246,0.978330658,503,716,0.412633306,0.912696729,1.363875823,524.9744792,29994,0.99479896,6729,23109,0.225517796,0.987688567,0.365832549,210560.8157
S544,S544,P5-6_23,2017/06/23,5,sample,100,30,12295,0.918340789,3897,7394,0.345142149,0.982340865,0.022164528,1111986.97,8108,0.865934879,6292,729,0.896168637,0.969590418,8.731415094,278.3054034,17230,0.985548462,6577,10404,0.387315235,0.831836257,16.86425212,616.9262608,14098,0.993545184,3288,10719,0.234739773,0.996447935,0.175379116,203730.0727
S545,S545,P5-6_24,2017/06/24,5,sample,100,30,14881,0.888985955,3408,9821,0.257615844,0.978017934,0.019755849,1657061.996,17669,0.894787481,11866,3944,0.750537634,0.995013388,15.78,833.1220955,26571,0.828271424,4348,17660,0.197564522,0.88965008,11.18052681,1579.532011,22760,0.994156415,3437,19190,0.151898175,0.999185312,0.182752587,350017.8449
S546,S546,P5-6_25,2017/06/25,5,sample,100,30,9977,0.745414453,3078,4359,0.413876563,0.965317378,0.018004151,807036.1133,9667,0.798489707,4833,2886,0.626117373,0.965742056,6.821320755,1410.28407,27358,0.759595,6749,14032,0.324767817,0.787931267,16.77281279,836.5919403,12729,0.993243774,2252,10391,0.178122281,0.994406474,0.1165381,297213.244
S547,S547,P5-6_26,2017/06/26,5,sample,100,30,24185,0.888774033,8453,13042,0.393254245,0.990771593,0.046748679,929937.1455,18781,0.860444066,11219,4941,0.69424505,0.999878484,14.85179245,1108.957054,27922,0.815772509,5274,17504,0.231539204,0.850003891,13.65945437,1281.456749,24005,0.995500937,5697,18200,0.238398125,0.99854101,0.303678269,199772.8282
S548,S548,P5-6_27,2017/06/27,5,sample,100,30,14359,0.880562713,4170,8474,0.329800696,0.98263487,0.02375434,1189116.057,20630,0.855792535,11370,6285,0.644010195,0.994958196,14.68349057,1426.772463,19955,0.815033826,4449,11815,0.273548942,0.799373639,10.98278457,1075.774538,20180,0.995441031,2738,17350,0.136300279,0.998308663,0.145676388,396998.6783
S549,S549,P5-6_28,2017/06/28,5,sample,100,30,20701,0.886575528,4829,13524,0.263117746,0.981791476,0.027233962,1655286.13,18453,0.864954208,9159,6802,0.573836226,0.994852079,12.42924528,1824.192283,19240,0.792671518,4429,10822,0.290407186,0.766249353,10.84468485,997.9082053,19988,0.995747448,2898,17005,0.14560619,0.997410675,0.155437441,364669.7533
S550,S550,P5-6_29,2017/06/29,5,sample,100,30,25892,0.889270817,6071,16954,0.263669924,0.984651106,0.034121132,1656256.106,24524,0.841583755,14595,6044,0.707156354,0.998288631,18.93330189,1064.086274,27513,0.73510704,1765,18460,0.087268232,0.913253523,4.624176858,3992.061845,26682,0.996064763,2995,23582,0.112691425,0.999191374,0.15806397,497309.2016
S551,S551,P5-6_30,2017/06/30,5,sample,100,30,20087,0.887389854,8363,9462,0.469172511,0.990253577,0.046181509,682957.3218,24484,0.823844143,11390,8781,0.564672054,0.990597045,15.50613208,1887.640313,19991,0.691611225,2751,11075,0.19897295,0.798038419,6.925023518,1599.272547,20957,0.994226273,5845,14991,0.280524093,0.999482566,0.306071496,163262.5079
S552,S552,P5-7_1,2017/07/01,5,sample,100,30,12676,0.758756706,4444,5174,0.462050322,0.976704368,0.025290566,681940.7142,15540,0.746589447,8494,3108,0.732115153,0.993190752,11.10301887,933.0795636,15390,0.672774529,730,9624,0.070504153,0.698587344,1.800094073,5346.387248,12055,0.990626296,2414,9528,0.202143695,0.992758496,0.123454374,257261.0339
